,São José dos Campos,Imóveis residenciais,,,,,,,,,,,,,,,,,,,,Imóveis residenciais,,,,,,,,,,,,,,,,,,,,Imóveis residenciais,,,,,Imóveis comerciais,,,,Imóveis comerciais,,,,Imóveis comerciais
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,abr.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-18,"100,0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.586,.,.,.,.,"100,0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19,0",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-18,"100,3",.,.,.,.,"+0,27%",.,.,.,.,.,.,.,.,.,4.599,.,.,.,.,"100,0",.,.,.,.,"+0,02%",.,.,.,.,.,.,.,.,.,"19,0",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-18,"100,5",.,.,.,.,"+0,19%",.,.,.,.,.,.,.,.,.,4.607,.,.,.,.,"100,3",.,.,.,.,"+0,24%",.,.,.,.,.,.,.,.,.,"19,1",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-18,"100,5",.,.,.,.,"+0,02%",.,.,.,.,.,.,.,.,.,4.608,.,.,.,.,"101,4",.,.,.,.,"+1,17%",.,.,.,.,.,.,.,.,.,"19,3",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-18,"100,4",.,.,.,.," -0,09%",.,.,.,.,.,.,.,.,.,4.604,.,.,.,.,"101,8",.,.,.,.,"+0,36%",.,.,.,.,.,.,.,.,.,"19,4",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-18,"100,7",.,.,.,.,"+0,26%",.,.,.,.,.,.,.,.,.,4.616,.,.,.,.,"102,3",.,.,.,.,"+0,54%",.,.,.,.,.,.,.,.,.,"19,5",.,.,.,.,"0,41%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-18,"100,9",.,.,.,.,"+0,20%",.,.,.,.,.,.,.,.,.,4.626,.,.,.,.,"102,3",.,.,.,.," -0,05%",.,.,.,.,.,.,.,.,.,"19,5",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-18,"101,2",.,.,.,.,"+0,35%",.,.,.,.,.,.,.,.,.,4.642,.,.,.,.,"102,3",.,.,.,.,"+0,07%",.,.,.,.,.,.,.,.,.,"19,5",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-18,"101,4",.,.,.,.,"+0,13%",.,.,.,.,.,.,.,.,.,4.648,.,.,.,.,"102,0",.,.,.,.," -0,36%",.,.,.,.,.,.,.,.,.,"19,4",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-18,"101,5",.,.,.,.,"+0,16%",.,.,.,.,.,.,.,.,.,4.656,.,.,.,.,"101,8",.,.,.,.," -0,12%",.,.,.,.,.,.,.,.,.,"19,4",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-18,"101,7",.,.,.,.,"+0,21%",.,.,.,.,.,.,.,.,.,4.665,.,.,.,.,"102,0",.,.,.,.,"+0,15%",.,.,.,.,.,.,.,.,.,"19,4",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-18,"101,9",.,.,.,.,"+0,13%",.,.,.,.,.,.,.,.,.,4.671,.,.,.,.,"102,4",.,.,.,.,"+0,39%",.,.,.,.,.,.,.,.,.,"19,5",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-19,"102,0",.,.,.,.,"+0,18%",.,.,.,.,"+2,04%",.,.,.,.,4.680,.,.,.,.,"103,2",.,.,.,.,"+0,78%",.,.,.,.,"+3,20%",.,.,.,.,"19,6",.,.,.,.,"0,40%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-19,"102,2",.,.,.,.,"+0,19%",.,.,.,.,"+1,96%",.,.,.,.,4.689,.,.,.,.,"104,3",.,.,.,.,"+1,12%",.,.,.,.,"+4,33%",.,.,.,.,"19,9",.,.,.,.,"0,41%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-19,"102,5",.,.,.,.,"+0,23%",.,.,.,.,"+2,01%",.,.,.,.,4.700,.,.,.,.,"106,3",.,.,.,.,"+1,91%",.,.,.,.,"+6,07%",.,.,.,.,"20,2",.,.,.,.,"0,41%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-19,"102,6",.,.,.,.,"+0,15%",.,.,.,.,"+2,13%",.,.,.,.,4.707,.,.,.,.,"108,8",.,.,.,.,"+2,28%",.,.,.,.,"+7,23%",.,.,.,.,"20,7",.,.,.,.,"0,42%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-19,"102,5",.,.,.,.," -0,08%",.,.,.,.,"+2,14%",.,.,.,.,4.703,.,.,.,.,"110,5",.,.,.,.,"+1,64%",.,.,.,.,"+8,60%",.,.,.,.,"21,0",.,.,.,.,"0,43%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-19,"102,4",.,.,.,.," -0,12%",.,.,.,.,"+1,76%",.,.,.,.,4.698,.,.,.,.,"111,2",.,.,.,.,"+0,61%",.,.,.,.,"+8,67%",.,.,.,.,"21,2",.,.,.,.,"0,43%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-19,"102,5",.,.,.,.,"+0,10%",.,.,.,.,"+1,66%",.,.,.,.,4.702,.,.,.,.,"111,5",.,.,.,.,"+0,29%",.,.,.,.,"+9,05%",.,.,.,.,"21,2",.,.,.,.,"0,43%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-19,"103,0",.,.,.,.,"+0,44%",.,.,.,.,"+1,75%",.,.,.,.,4.723,.,.,.,.,"111,8",.,.,.,.,"+0,22%",.,.,.,.,"+9,21%",.,.,.,.,"21,3",.,.,.,.,"0,43%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-19,"103,7",.,.,.,.,"+0,68%",.,.,.,.,"+2,30%",.,.,.,.,4.755,.,.,.,.,"113,2",.,.,.,.,"+1,28%",.,.,.,.,"+11,01%",.,.,.,.,"21,5",.,.,.,.,"0,43%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-19,"104,2",.,.,.,.,"+0,49%",.,.,.,.,"+2,63%",.,.,.,.,4.778,.,.,.,.,"114,7",.,.,.,.,"+1,32%",.,.,.,.,"+12,62%",.,.,.,.,"21,8",.,.,.,.,"0,44%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-19,"104,8",.,.,.,.,"+0,60%",.,.,.,.,"+3,03%",.,.,.,.,4.807,.,.,.,.,"116,1",.,.,.,.,"+1,21%",.,.,.,.,"+13,82%",.,.,.,.,"22,1",.,.,.,.,"0,44%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-19,"105,1",.,.,.,.,"+0,27%",.,.,.,.,"+3,18%",.,.,.,.,4.820,.,.,.,.,"117,0",.,.,.,.,"+0,80%",.,.,.,.,"+14,28%",.,.,.,.,"22,3",.,.,.,.,"0,44%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-20,"105,7",.,.,.,.,"+0,59%",.,.,.,.,"+3,60%",.,.,.,.,4.849,.,.,.,.,"118,3",.,.,.,.,"+1,06%",.,.,.,.,"+14,59%",.,.,.,.,"22,5",.,.,.,.,"0,45%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-20,"106,1",.,.,.,.,"+0,34%",.,.,.,.,"+3,76%",.,.,.,.,4.865,.,.,.,.,"120,2",.,.,.,.,"+1,62%",.,.,.,.,"+15,15%",.,.,.,.,"22,9",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-20,"106,3",.,.,.,.,"+0,19%",.,.,.,.,"+3,71%",.,.,.,.,4.874,.,.,.,.,"121,2",.,.,.,.,"+0,89%",.,.,.,.,"+14,00%",.,.,.,.,"23,1",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-20,"106,4",.,.,.,.,"+0,07%",.,.,.,.,"+3,63%",.,.,.,.,4.878,.,.,.,.,"122,5",.,.,.,.,"+1,08%",.,.,.,.,"+12,68%",.,.,.,.,"23,3",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-20,"106,5",.,.,.,.,"+0,12%",.,.,.,.,"+3,84%",.,.,.,.,4.884,.,.,.,.,"123,4",.,.,.,.,"+0,71%",.,.,.,.,"+11,65%",.,.,.,.,"23,5",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-20,"106,9",.,.,.,.,"+0,36%",.,.,.,.,"+4,34%",.,.,.,.,4.902,.,.,.,.,"123,1",.,.,.,.," -0,24%",.,.,.,.,"+10,71%",.,.,.,.,"23,4",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-20,"107,2",.,.,.,.,"+0,31%",.,.,.,.,"+4,56%",.,.,.,.,4.917,.,.,.,.,"121,8",.,.,.,.," -1,10%",.,.,.,.,"+9,17%",.,.,.,.,"23,2",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-20,"107,6",.,.,.,.,"+0,38%",.,.,.,.,"+4,50%",.,.,.,.,4.935,.,.,.,.,"121,6",.,.,.,.," -0,14%",.,.,.,.,"+8,78%",.,.,.,.,"23,1",.,.,.,.,"0,45%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-20,"107,8",.,.,.,.,"+0,22%",.,.,.,.,"+4,02%",.,.,.,.,4.946,.,.,.,.,"121,8",.,.,.,.,"+0,19%",.,.,.,.,"+7,60%",.,.,.,.,"23,2",.,.,.,.,"0,45%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-20,"108,1",.,.,.,.,"+0,22%",.,.,.,.,"+3,74%",.,.,.,.,4.957,.,.,.,.,"123,1",.,.,.,.,"+1,09%",.,.,.,.,"+7,36%",.,.,.,.,"23,4",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-20,"108,4",.,.,.,.,"+0,32%",.,.,.,.,"+3,45%",.,.,.,.,4.973,.,.,.,.,"122,6",.,.,.,.," -0,45%",.,.,.,.,"+5,59%",.,.,.,.,"23,3",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-20,"108,8",.,.,.,.,"+0,37%",.,.,.,.,"+3,56%",.,.,.,.,4.991,.,.,.,.,"123,3",.,.,.,.,"+0,56%",.,.,.,.,"+5,35%",.,.,.,.,"23,5",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-21,"109,1",.,.,.,.,"+0,21%",.,.,.,.,"+3,17%",.,.,.,.,5.002,.,.,.,.,"124,6",.,.,.,.,"+1,03%",.,.,.,.,"+5,33%",.,.,.,.,"23,7",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-21,"109,6",.,.,.,.,"+0,45%",.,.,.,.,"+3,28%",.,.,.,.,5.024,.,.,.,.,"125,9",.,.,.,.,"+1,08%",.,.,.,.,"+4,77%",.,.,.,.,"24,0",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-21,"109,8",.,.,.,.,"+0,26%",.,.,.,.,"+3,35%",.,.,.,.,5.037,.,.,.,.,"127,3",.,.,.,.,"+1,07%",.,.,.,.,"+4,97%",.,.,.,.,"24,2",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-21,"110,4",.,.,.,.,"+0,48%",.,.,.,.,"+3,77%",.,.,.,.,5.062,.,.,.,.,"129,8",.,.,.,.,"+2,02%",.,.,.,.,"+5,94%",.,.,.,.,"24,7",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-21,"110,8",.,.,.,.,"+0,36%",.,.,.,.,"+4,03%",.,.,.,.,5.080,.,.,.,.,"131,8",.,.,.,.,"+1,53%",.,.,.,.,"+6,80%",.,.,.,.,"25,1",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-21,"111,7",.,.,.,.,"+0,80%",.,.,.,.,"+4,47%",.,.,.,.,5.121,.,.,.,.,"133,4",.,.,.,.,"+1,22%",.,.,.,.,"+8,36%",.,.,.,.,"25,4",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-21,"112,9",.,.,.,.,"+1,12%",.,.,.,.,"+5,32%",.,.,.,.,5.178,.,.,.,.,"134,5",.,.,.,.,"+0,79%",.,.,.,.,"+10,43%",.,.,.,.,"25,6",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-21,"114,6",.,.,.,.,"+1,46%",.,.,.,.,"+6,45%",.,.,.,.,5.254,.,.,.,.,"137,0",.,.,.,.,"+1,86%",.,.,.,.,"+12,65%",.,.,.,.,"26,1",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-21,"116,3",.,.,.,.,"+1,51%",.,.,.,.,"+7,82%",.,.,.,.,5.333,.,.,.,.,"138,3",.,.,.,.,"+0,95%",.,.,.,.,"+13,51%",.,.,.,.,"26,3",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-21,"117,8",.,.,.,.,"+1,34%",.,.,.,.,"+9,03%",.,.,.,.,5.405,.,.,.,.,"138,9",.,.,.,.,"+0,46%",.,.,.,.,"+12,80%",.,.,.,.,"26,4",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-21,"119,4",.,.,.,.,"+1,32%",.,.,.,.,"+10,12%",.,.,.,.,5.476,.,.,.,.,"140,5",.,.,.,.,"+1,13%",.,.,.,.,"+14,59%",.,.,.,.,"26,7",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-21,"122,4",.,.,.,.,"+2,55%",.,.,.,.,"+12,50%",.,.,.,.,5.615,.,.,.,.,"143,5",.,.,.,.,"+2,13%",.,.,.,.,"+16,38%",.,.,.,.,"27,3",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-22,"125,8",.,.,.,.,"+2,74%",.,.,.,.,"+15,34%",.,.,.,.,5.769,.,.,.,.,"146,6",.,.,.,.,"+2,16%",.,.,.,.,"+17,68%",.,.,.,.,"27,9",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-22,"129,4",.,.,.,.,"+2,85%",.,.,.,.,"+18,10%",.,.,.,.,5.934,.,.,.,.,"149,3",.,.,.,.,"+1,89%",.,.,.,.,"+18,62%",.,.,.,.,"28,4",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-22,"131,2",.,.,.,.,"+1,43%",.,.,.,.,"+19,48%",.,.,.,.,6.019,.,.,.,.,"151,9",.,.,.,.,"+1,73%",.,.,.,.,"+19,39%",.,.,.,.,"28,9",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-22,"133,5",.,.,.,.,"+1,72%",.,.,.,.,"+20,95%",.,.,.,.,6.122,.,.,.,.,"154,9",.,.,.,.,"+1,97%",.,.,.,.,"+19,34%",.,.,.,.,"29,5",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-22,"135,0",.,.,.,.,"+1,12%",.,.,.,.,"+21,86%",.,.,.,.,6.191,.,.,.,.,"155,1",.,.,.,.,"+0,13%",.,.,.,.,"+17,70%",.,.,.,.,"29,5",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-22,"136,3",.,.,.,.,"+0,95%",.,.,.,.,"+22,05%",.,.,.,.,6.250,.,.,.,.,"157,4",.,.,.,.,"+1,45%",.,.,.,.,"+17,97%",.,.,.,.,"30,0",.,.,.,.,"0,46%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-22,"137,3",.,.,.,.,"+0,78%",.,.,.,.,"+21,65%",.,.,.,.,6.299,.,.,.,.,"159,8",.,.,.,.,"+1,54%",.,.,.,.,"+18,85%",.,.,.,.,"30,4",.,.,.,.,"0,47%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-22,"138,6",.,.,.,.,"+0,91%",.,.,.,.,"+20,99%",.,.,.,.,6.356,.,.,.,.,"164,8",.,.,.,.,"+3,12%",.,.,.,.,"+20,32%",.,.,.,.,"31,4",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-22,"139,6",.,.,.,.,"+0,73%",.,.,.,.,"+20,06%",.,.,.,.,6.403,.,.,.,.,"166,6",.,.,.,.,"+1,07%",.,.,.,.,"+20,46%",.,.,.,.,"31,7",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-22,"141,3",.,.,.,.,"+1,23%",.,.,.,.,"+19,93%",.,.,.,.,6.482,.,.,.,.,"168,7",.,.,.,.,"+1,26%",.,.,.,.,"+21,42%",.,.,.,.,"32,1",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-22,"143,5",.,.,.,.,"+1,53%",.,.,.,.,"+20,18%",.,.,.,.,6.581,.,.,.,.,"171,2",.,.,.,.,"+1,52%",.,.,.,.,"+21,89%",.,.,.,.,"32,6",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-22,"146,2",.,.,.,.,"+1,91%",.,.,.,.,"+19,42%",.,.,.,.,6.706,.,.,.,.,"173,5",.,.,.,.,"+1,30%",.,.,.,.,"+20,90%",.,.,.,.,"33,0",.,.,.,.,"0,48%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-23,"147,8",.,.,.,.,"+1,05%",.,.,.,.,"+17,46%",.,.,.,.,6.777,.,.,.,.,"176,4",.,.,.,.,"+1,68%",.,.,.,.,"+20,33%",.,.,.,.,"33,6",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-23,"149,6",.,.,.,.,"+1,24%",.,.,.,.,"+15,62%",.,.,.,.,6.861,.,.,.,.,"179,1",.,.,.,.,"+1,54%",.,.,.,.,"+19,92%",.,.,.,.,"34,1",.,.,.,.,"0,49%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-23,"152,2",.,.,.,.,"+1,75%",.,.,.,.,"+15,99%",.,.,.,.,6.981,.,.,.,.,"184,8",.,.,.,.,"+3,18%",.,.,.,.,"+21,62%",.,.,.,.,"35,2",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-23,"154,6",.,.,.,.,"+1,56%",.,.,.,.,"+15,80%",.,.,.,.,7.090,.,.,.,.,"187,5",.,.,.,.,"+1,48%",.,.,.,.,"+21,03%",.,.,.,.,"35,7",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-23,"156,9",.,.,.,.,"+1,51%",.,.,.,.,"+16,24%",.,.,.,.,7.197,.,.,.,.,"191,1",.,.,.,.,"+1,90%",.,.,.,.,"+23,16%",.,.,.,.,"36,4",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-23,"158,7",.,.,.,.,"+1,14%",.,.,.,.,"+16,46%",.,.,.,.,7.279,.,.,.,.,"193,3",.,.,.,.,"+1,15%",.,.,.,.,"+22,80%",.,.,.,.,"36,8",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-23,"159,2",.,.,.,.,"+0,33%",.,.,.,.,"+15,94%",.,.,.,.,7.303,.,.,.,.,"197,6",.,.,.,.,"+2,24%",.,.,.,.,"+23,64%",.,.,.,.,"37,6",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-23,"159,5",.,.,.,.,"+0,18%",.,.,.,.,"+15,10%",.,.,.,.,7.316,.,.,.,.,"199,9",.,.,.,.,"+1,17%",.,.,.,.,"+21,31%",.,.,.,.,"38,0",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-23,"159,2",.,.,.,.," -0,19%",.,.,.,.,"+14,06%",.,.,.,.,7.303,.,.,.,.,"199,8",.,.,.,.," -0,06%",.,.,.,.,"+19,94%",.,.,.,.,"38,0",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-23,"160,1",.,.,.,.,"+0,55%",.,.,.,.,"+13,29%",.,.,.,.,7.343,.,.,.,.,"199,1",.,.,.,.," -0,33%",.,.,.,.,"+18,05%",.,.,.,.,"37,9",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-23,"160,1",.,.,.,.,"+0,01%",.,.,.,.,"+11,60%",.,.,.,.,7.344,.,.,.,.,"198,2",.,.,.,.," -0,46%",.,.,.,.,"+15,75%",.,.,.,.,"37,7",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,dez.-23,"160,1",.,.,.,.,"+0,01%",.,.,.,.,"+9,52%",.,.,.,.,7.345,.,.,.,.,"200,2",.,.,.,.,"+1,00%",.,.,.,.,"+15,39%",.,.,.,.,"38,1",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jan.-24,"162,2",.,.,.,.,"+1,26%",.,.,.,.,"+9,74%",.,.,.,.,7.437,.,.,.,.,"202,5",.,.,.,.,"+1,17%",.,.,.,.,"+14,82%",.,.,.,.,"38,5",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,fev.-24,"166,1",.,.,.,.,"+2,42%",.,.,.,.,"+11,03%",.,.,.,.,7.617,.,.,.,.,"206,2",.,.,.,.,"+1,83%",.,.,.,.,"+15,14%",.,.,.,.,"39,2",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mar.-24,"170,4",.,.,.,.,"+2,58%",.,.,.,.,"+11,93%",.,.,.,.,7.814,.,.,.,.,"210,2",.,.,.,.,"+1,95%",.,.,.,.,"+13,77%",.,.,.,.,"40,0",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,abr.-24,"173,1",.,.,.,.,"+1,62%",.,.,.,.,"+12,00%",.,.,.,.,7.940,.,.,.,.,"215,2",.,.,.,.,"+2,36%",.,.,.,.,"+14,77%",.,.,.,.,"41,0",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,mai.-24,"174,5",.,.,.,.,"+0,79%",.,.,.,.,"+11,20%",.,.,.,.,8.003,.,.,.,.,"218,8",.,.,.,.,"+1,69%",.,.,.,.,"+14,53%",.,.,.,.,"41,6",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jun.-24,"175,8",.,.,.,.,"+0,74%",.,.,.,.,"+10,75%",.,.,.,.,8.061,.,.,.,.,"220,6",.,.,.,.,"+0,83%",.,.,.,.,"+14,17%",.,.,.,.,"42,0",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,jul.-24,"177,0",.,.,.,.,"+0,68%",.,.,.,.,"+11,13%",.,.,.,.,8.116,.,.,.,.,"219,9",.,.,.,.," -0,35%",.,.,.,.,"+11,27%",.,.,.,.,"41,8",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
,ago.-24,"178,5",.,.,.,.,"+0,84%",.,.,.,.,"+11,86%",.,.,.,.,8.184,.,.,.,.,"219,7",.,.,.,.," -0,06%",.,.,.,.,"+9,92%",.,.,.,.,"41,8",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,set.-24,"179,9",.,.,.,.,"+0,81%",.,.,.,.,"+12,97%",.,.,.,.,8.250,.,.,.,.,"220,1",.,.,.,.,"+0,16%",.,.,.,.,"+10,16%",.,.,.,.,"41,9",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,out.-24,"180,0",.,.,.,.,"+0,06%",.,.,.,.,"+12,43%",.,.,.,.,8.256,.,.,.,.,"221,4",.,.,.,.,"+0,61%",.,.,.,.,"+11,21%",.,.,.,.,"42,1",.,.,.,.,"0,50%",.,.,.,.,.,.,.,.,.,.,.,.,.
,nov.-24,"179,8",.,.,.,.," -0,10%",.,.,.,.,"+12,30%",.,.,.,.,8.247,.,.,.,.,"222,2",.,.,.,.,"+0,37%",.,.,.,.,"+12,13%",.,.,.,.,"42,3",.,.,.,.,"0,51%",.,.,.,.,.,.,.,.,.,.,.,.,.
